structure_wikidata,smiles,cas
http://www.wikidata.org/entity/Q27273665,C/C=C(/C)\C(=O)O[C@H]1CC[N+]2([C@@H]1C(=CC2)COC(=O)[C@@]([C@H](C)OC)(C(C)(C)O)O)[O-],127-30-0
http://www.wikidata.org/entity/Q27107185,C/C=C(/C)\C(=O)O[C@H]1CCN2[C@@H]1C(=CC2)COC(=O)[C@@]([C@@H](C)OC)(C(C)(C)O)O,303-34-4
http://www.wikidata.org/entity/Q82962942,COC(C)C(O)(C(=O)OCC1=CC[N+]2([O-])CC[C@H](O)[C@H]12)C(C)C,6209-65-0
http://www.wikidata.org/entity/Q104986978,CC(C)(O)[C@H]1Oc2ccc3ccc(=O)oc3c2[C@@H]1O,26992-52-9
http://www.wikidata.org/entity/Q105287731,CO[C@@H]1C=C2[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@@]2(C)[C@]2(C)CC[C@H]3C(C)(C)[C@@H](O)CC[C@]3(C)[C@@H]12,268541-26-0
http://www.wikidata.org/entity/Q105111222,CC1(C)[C@@H](O)CC[C@H]2[C@]3(C)CC[C@@]4(C)[C@@H]5C[C@](C)(C(=O)O)CC[C@]5(C)CC[C@]4(C)[C@H]3C[C@H]3O[C@@]231,201534-08-9
http://www.wikidata.org/entity/Q105133850,CC(C)C1=CC(=O)C2=C(CC[C@H]3C(C)(C)C(=O)CC[C@]23C)C1=O,268541-23-7
http://www.wikidata.org/entity/Q105211028,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=C2C1)C[C@@H](O)[C@@H]1[C@@]2(C)CC[C@H](O)C(C)(C)[C@@H]2CC[C@]13C,198129-86-1
http://www.wikidata.org/entity/Q104396302,O=C(OCC(O)CO)C1=CC(O)=C(O)C(O)=C1,87087-60-3
http://www.wikidata.org/entity/Q27294470,C1=CC=C(C=C1)/C=C/COC(=O)C2=CC=CC=C2,50555-04-9
http://www.wikidata.org/entity/Q82299878,C1=CC=C(C=C1)COC(=O)C2=CC(=CC=C2)O,77513-40-7
http://www.wikidata.org/entity/Q83077733,CC1=C(C(=C2C(=C1O)C(=O)C=C(O2)C3=CC=CC=C3)C=O)O,55743-12-9
http://www.wikidata.org/entity/Q72460919,O=C(OCC=CC=1C=CC=CC1)C=2C=CC=CC2,5320-75-2
http://www.wikidata.org/entity/Q27256349,C[C@@H](CC1=CC2=CC(=CC(=C2C(=O)O1)O)OC)O,10532-39-5
http://www.wikidata.org/entity/Q27106843,C1CN2CC=C([C@@H]2[C@H]1O)CO,520-63-8
http://www.wikidata.org/entity/Q27269897,COC1=C(C=CC(=C1)C[C@@H]2[C@H](COC2=O)CC3=CC(=C(C=C3)OC(CO)C(C4=CC(=C(C=C4)O)OC)O)OC)O,64855-02-3
http://www.wikidata.org/entity/Q27155215,COC1=C(C=C(C=C1)C[C@H]2COC(=O)[C@@H]2CC3=CC(=C4C(=C3)[C@@H]([C@H](O4)C5=CC(=C(C=C5)O)OC)CO)OC)OC,62359-60-8
http://www.wikidata.org/entity/Q27261829,COC1=C(C=CC(=C1)[C@@H]2[C@H](C3=CC(=CC(=C3O2)OC)C[C@H]4COC(=O)[C@@H]4CC5=CC(=C6C(=C5)[C@@H]([C@H](O6)C7=CC(=C(C=C7)O)OC)CO)OC)CO)O,69394-17-8
http://www.wikidata.org/entity/Q27155216,COC1=CC(=CC(=C1O)C(CO)C(C2=CC(=C(C=C2)O)OC)O)C[C@H]3COC(=O)[C@@H]3CC4=CC(=C(C=C4)O)OC,64855-00-1
http://www.wikidata.org/entity/Q82937968,C=C1C(=O)OC2[C@H]1CCC(C)=C1C[C@H]3O[C@@]3(C)[C@@H]12,36149-87-8
http://www.wikidata.org/entity/Q82987644,COC(=O)NC1=CC=C(C=C1)CC2=CC=C(C=C2)NC(=O)OC,7450-63-7
http://www.wikidata.org/entity/Q104998544,O=C(N1C2=CC=3C=CC=CC3C=4C=5OCOC5C=C(C24)CC1)C,132646-11-8
http://www.wikidata.org/entity/Q76415088,C1=C(C=C(C(=C1O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)C(=O)O,84274-52-2
http://www.wikidata.org/entity/Q27259546,C[C@H]1[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)C(=C)N(C(=O)CC[C@@H](NC1=O)C(=O)O)C)C)CC2=CC=C(C=C2)O)C(=O)O)C)CCCN=C(N)N)/C=C/C(=C/[C@H](C)[C@H](CC3=CC=CC=C3)OC)/C,101064-48-6
http://www.wikidata.org/entity/Q27275898,C[C@H]1[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)C(=C)N(C(=O)CC[C@@H](NC1=O)C(=O)O)C)C)CCCN=C(N)N)C(=O)O)C)CCCN=C(N)N)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C,111755-37-4
http://www.wikidata.org/entity/Q105309902,C=C[C@@](C)(O)CC/C=C(\C)C/C=C/C(C)(C)O,58865-89-7
http://www.wikidata.org/entity/Q105171383,C[C@H]1C(=O)C=C[C@]2(C)CC[C@@H](C(C)(C)O)C[C@@H]12,69427-35-6
http://www.wikidata.org/entity/Q105323986,OC1CCC2(C)CCC(CC2C1C)C(O)(C)C,102490-02-8
http://www.wikidata.org/entity/Q6839436,C[C@H]1[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)C(=C)N(C(=O)CC[C@@H](NC1=O)C(=O)O)C)C)CC(C)C)C(=O)O)C)CCCN=C(N)N)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C,101043-37-2
http://www.wikidata.org/entity/Q83035888,CCCCCCC[C@@H]1[C@@H](C(=O)O[C@H](C(=O)N([C@H]([C@@H](CC(=O)O1)O)CC2=CC=CC=C2)C)C(C)C)C,159542-04-8
http://www.wikidata.org/entity/Q27256596,CC#CC1=CC=C(S1)C2=CC=C(S2)C(=O)C(=O)OC,102054-42-2
http://www.wikidata.org/entity/Q27276770,CC#CC1=CC=C(S1)C2=CC=C(S2)C(CO)O,102054-39-7
http://www.wikidata.org/entity/Q27277000,CC#CC1=CC=C(S1)C2=CC=C(S2)C(C(=O)O)O,102054-35-3
http://www.wikidata.org/entity/Q27285542,CC#CC1=CC=C(S1)C2=CC=C(S2)C=O,102054-37-5
http://www.wikidata.org/entity/Q27251156,CC#CC1=CC=C(S1)C2=CC=C(S2)CO,102054-38-6
http://www.wikidata.org/entity/Q27262842,CC#CC1=CC=C(S1)C2=CC=C(S2)C(=O)C(=O)O,102054-36-4
http://www.wikidata.org/entity/Q27273638,CC#CC1=CC=C(S1)C2=CC=C(S2)C(=O)CO,102054-41-1
http://www.wikidata.org/entity/Q27108038,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)C(=O)C4=CC5=C(C=C24)OCO5,477-49-6
http://www.wikidata.org/entity/Q27231201,C[C@]12C[C@@]3([C@@H]4C[C@]1([C@@]4([C@H](O2)O3)COC(=O)C5=CC=CC=C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)COC(=O)C7=CC=CC=C7)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O,1415091-25-6
http://www.wikidata.org/entity/Q27251953,CCCCCCC/C=C\CCC(=O)O,7089-43-2
http://www.wikidata.org/entity/Q104970522,O=C(O)CCC=CCCCCCCCCC,544-65-0
http://www.wikidata.org/entity/Q72461664,O=C(O)CCC=CCCCCC,26303-90-2
http://www.wikidata.org/entity/Q27231241,C[C@H]1[C@H]2C3=CC(=C(C=C3CCN2CC4=C1C=CC(=C4OC)OC)OC)OC,71213-90-6
http://www.wikidata.org/entity/Q104391221,COc1cc([C@@H]2c3cc4c(cc3[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,16481-54-2
http://www.wikidata.org/entity/Q27215553,CC1=C(C=C2C(=C1)C3=CC=CC=C3N2)OC,24224-28-0
http://www.wikidata.org/entity/Q82736704,O=C(C=C(C)C)N(C=CC=1C=CC=CC1)C,184101-55-1
http://www.wikidata.org/entity/Q83073468,CC1=CC2=C(C=C1)NC3=C2C=C(C=C3)OC,5234-30-0
http://www.wikidata.org/entity/Q105193713,O=C1C(O)=C(OC2=C3C=CC(OC3=CC(O)=C12)(C)C)C=4C=CC(O)=CC4,112516-43-5
http://www.wikidata.org/entity/Q83117648,CN1C2=C(C=CC=C2O)C(=O)C3=C1C(=C(C=C3O)OC)OC,86680-32-2
http://www.wikidata.org/entity/Q27137385,CC1(C=CC2=C3C(=C(C=C2O1)O)C(=O)C4=C(N3C)C(=CC=C4)O)C,27067-70-5
http://www.wikidata.org/entity/Q82101044,OC1(C=CC(CCC(=CCC1)C)C(C)C)C,72120-50-4
http://www.wikidata.org/entity/Q82891485,O=C(C)CC1C(=O)OC(CCCCCCCCCCC(O)C2OC(CC2)C3OC(CC3)C(O)CCCCCCCCCC)C1,92594-03-1
http://www.wikidata.org/entity/Q104986483,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCCCCCCCC[C@H]2C[C@@H](CC(C)=O)C(=O)O2)O1,172489-11-1
http://www.wikidata.org/entity/Q105139026,O=C1OC(C=C1CCCCCCCCCCCCC2OC2CCC3OC3CCC4OC4CCCCCCCCCC)C,155606-59-0
http://www.wikidata.org/entity/Q104403369,CCCCCCCCCCCC[C@H]1O[C@H]1CC[C@H]1O[C@H]1CCCCCCCCCCCCC1=C[C@H](C)OC1=O,142733-57-1
http://www.wikidata.org/entity/Q83056449,CC(C)(C=C)C1=CC2=CC(=C(C=C2OC1=O)OC)OC,31526-60-0
http://www.wikidata.org/entity/Q82304720,CCCCC1=C(C(=CC=C1)OC)O,130223-24-4
http://www.wikidata.org/entity/Q21099094,C1CCC(CC1)C2CCCCC2,92-51-3
http://www.wikidata.org/entity/Q82913507,OC1CC2C(CC1C)C2(C)C,16725-98-7
http://www.wikidata.org/entity/Q82083970,CC(C)C1=CC=C(C=C1)OCCO,54576-35-1
http://www.wikidata.org/entity/Q82915267,O=C1CC(C)CCC21OC2(C)C,17677-87-1
http://www.wikidata.org/entity/Q82114894,CCC1=C(C(=C(C=C1)C)C)CC,28013-18-5
http://www.wikidata.org/entity/Q72444056,C1=COC(=C1)/C=C/C#CC#C/C=C/CO,61642-89-5
http://www.wikidata.org/entity/Q82915520,O=C(O)C1=CCC(CC1)C(C)CC(=O)CC(C)C,17844-07-4
http://www.wikidata.org/entity/Q27291229,CC(=O)OC[C@@]12[C@H](C[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O)C)C)[C@@H]1CC([C@H]([C@@H]2O)O)(C)C)C)O,147934-05-2
http://www.wikidata.org/entity/Q27277911,C/C=C(\C)/C(=O)O[C@H]1[C@@H]([C@@]2([C@H](C[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)C)C)[C@@H]2CC1(C)C)C)O)CO)O,121903-98-8
http://www.wikidata.org/entity/Q27275803,CC[C@H](C)C(=O)O[C@H]1[C@@H]([C@@]2([C@H](C[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O)C)C)[C@@H]2CC1(C)C)C)O)COC(=O)C)O,122144-48-3
http://www.wikidata.org/entity/Q27290512,C/C=C(\C)/C(=O)OC[C@@]12[C@H](C[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O)C)C)[C@@H]1CC([C@H]([C@@H]2O)OC(=O)/C(=C/C)/C)(C)C)C)O,147899-35-2
http://www.wikidata.org/entity/Q27280494,CC[C@H](C)C(=O)O[C@H]1[C@@H]([C@@]2([C@H](C[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O)C)C)[C@@H]2CC1(C)C)C)O)CO)O,122074-65-1
http://www.wikidata.org/entity/Q421688,C/C=C(\C)/C(=O)O[C@H]1[C@@H]([C@@]2([C@H](C[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O)C)C)[C@@H]2CC1(C)C)C)O)COC(=O)C)O,122168-40-5
http://www.wikidata.org/entity/Q27269242,C/C=C(\C)/C(=O)O[C@H]1[C@@H]([C@@]2([C@H](C[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)C)C)[C@@H]2CC1(C)C)C)O)COC(=O)C)O,147899-36-3
http://www.wikidata.org/entity/Q104991682,CC(C)=C[C@H]1C[C@](C)(O)[C@@H]2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@@]34CO[C@@]2(C4)O1,68665-70-3
http://www.wikidata.org/entity/Q2363204,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CO[C@H]([C@@H]([C@H]2O)O)O[C@H]3CC[C@@]4([C@H]5CC[C@@H]6[C@H]7[C@@](C[C@@H](O[C@@]78C[C@]6([C@@]5(CC[C@H]4C3(C)C)C)CO8)C=C(C)C)(C)O[C@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)OC(=O)C)OC(=O)C)C)O)O)O,73667-51-3
http://www.wikidata.org/entity/Q27268523,CC[C@H](C)C(=O)OC[C@@]12[C@H](C[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O)C)C)[C@@H]1CC([C@H]([C@@H]2O)O)(C)C)C)O,155023-61-3
http://www.wikidata.org/entity/Q27288505,C/C=C(\C)/C(=O)O[C@H]1[C@@H](C(C[C@@H]2[C@]1([C@H](C[C@@]3(C2=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O)C)C)C)O)CO)(C)C)OC(=O)/C(=C/C)/C,121903-99-9
http://www.wikidata.org/entity/Q27268326,C/C=C(\C)/C(=O)OC[C@@]12[C@H](C[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O)C)C)[C@@H]1CC([C@H]([C@@H]2O)O)(C)C)C)O,155023-62-4
http://www.wikidata.org/entity/Q104251324,CC(C)=C[C@H]1C[C@](C)(O)[C@@H]2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@@]34CO[C@@]2(C4)O1,146503-30-2
http://www.wikidata.org/entity/Q27285522,CC[C@H](C)C(=O)O[C@H]1[C@@H]([C@@]2([C@H](C[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O[C@H]7C(=O)[C@H]([C@@H]([C@H](O7)CO)O)O)O)C)C)[C@@H]2CC1(C)C)C)O)CO)O,131653-19-5
http://www.wikidata.org/entity/Q27260377,C/C=C(\C)/C(=O)O[C@H]1[C@@H]([C@@]2([C@H](C[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O[C@H]7C(=O)[C@H]([C@@H]([C@H](O7)CO)O)O)O)C)C)[C@@H]2CC1(C)C)C)O)CO)O,131653-20-8
http://www.wikidata.org/entity/Q27261146,C/C=C(\C)/C(=O)O[C@H]1[C@@H]([C@@]2([C@H](C[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O)C)C)[C@@H]2CC1(C)C)C)O)CO)O,121903-96-6
http://www.wikidata.org/entity/Q27282901,C/C=C(\C)/C(=O)O[C@H]1[C@@H]([C@@]2([C@@H](C[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C)C)[C@@H]2CC1(C)C)C)O)CO)OC(=O)C,123748-68-5
http://www.wikidata.org/entity/Q105266211,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)C[C@@H](O)[C@@]2(CO)[C@@H](O)[C@@H]1O,26339-92-4
http://www.wikidata.org/entity/Q381866,CC=C(C)C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C,6805-41-0
http://www.wikidata.org/entity/Q72471094,C/C=C(\C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@@]2(CO)[C@@H](CC1(C)C)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O,158732-55-9
http://www.wikidata.org/entity/Q27284789,CO[C@@H]1C[C@@]23C(=CC(=O)N2C=CC4=CC5=C(C=C34)OCO5)C=C1,58779-39-8
http://www.wikidata.org/entity/Q105004537,C/C=C(\C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@@]2(CO)[C@@H](CC1(C)C)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O,158800-84-1
http://www.wikidata.org/entity/Q27272105,C[C@]12CC[C@@H]([C@@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(C[C@@H]([C@@]5([C@H]4CC([C@H](C5)O)(C)C)CO)O)C)C)(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O,121903-97-7
http://www.wikidata.org/entity/Q27283858,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(C[C@H]([C@]56[C@H]4CC([C@H](C5)OC6=O)(C)C)O)C)C)(C)C)O,63432-41-7
http://www.wikidata.org/entity/Q27264310,C=C[C@](C)(O)CC/C=C(\CO)C(=O)O[C@@H]1[C@@H](C)O[C@@H](O[C@@](C)(C=C)CC/C=C(\CO)C(=O)O[C@H]2C[C@@]3(C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O[C@@H]5O[C@@H](CO)[C@H](O)[C@H]5O)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@@H](CC2(C)C)C2=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO[C@@H]7O[C@H](C)[C@H](O)[C@H](O)[C@H]7O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6N=C(C)O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)C[C@H]3O)[C@H](O)[C@H]1O,197787-20-5
http://www.wikidata.org/entity/Q27074402,CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,97-30-3
http://www.wikidata.org/entity/Q105376209,CO[C@@H]1C[C@@]23C(=C[C@H]1O)CCN2CCc1cc2c(cc13)OCO2,5550-20-9
http://www.wikidata.org/entity/Q27292712,CC1=CC(=C(C=C1C2=CC(=CC(=C2C(=O)O)O)OC)O)O,31186-12-6
http://www.wikidata.org/entity/Q27094310,C1C[C@]2([C@@H]3[C@H](CC(=O)C4=C(C=CC(=C34)C5=C2C(=C(C=C5)O)C1=O)O)O)O,56258-32-3
http://www.wikidata.org/entity/Q27106130,C[C@@H](CC1=C2C3=C(C(=C(C4=C3C5=C6C2=C(C(=O)C=C6OCOC5=CC4=O)C(=C1OC)O)O)OC)C[C@H](C)O)O,35082-49-6
http://www.wikidata.org/entity/Q77384134,C[C@]12C[C@H]([C@@H](C=C1C3=C(C(=CC(=C3)OC)O)C(=O)O2)O)O,126671-80-5
http://www.wikidata.org/entity/Q77561957,COc1cc(O)c(C(=O)O)c(-c2c(C)cc(C(=O)O)oc2=O)c1,91868-93-8
http://www.wikidata.org/entity/Q27291987,CCC1C(=O)C(=C(O1)C)O,27538-10-9
http://www.wikidata.org/entity/Q223098,CC(=CCS)C,5287-45-6
http://www.wikidata.org/entity/Q27285236,CCCCCCCCCCCCCCCCN,143-27-1
http://www.wikidata.org/entity/Q82958750,C[C@H]1CC[C@]2([C@@H]([C@H](CC[C@@H]2[C@]1(C)COC3=CC4=C(C=C3)C=CC(=O)O4)O)C)C,58939-88-1
http://www.wikidata.org/entity/Q82924839,C[C@H]1CC[C@]2([C@@H](C(=O)CC[C@@H]2[C@]1(C)COC3=CC4=C(C=C3)C=CC(=O)O4)C)C,24268-35-7
http://www.wikidata.org/entity/Q83059393,CN1CCC2=CC(=C(C=C2C3=CC(=C(C=C3CC1)OC)OC)OC)O,34083-19-7
http://www.wikidata.org/entity/Q105193030,O=C(C=C(C)C)C=C(C)C1CC=C(C)CC1,532-64-9
http://www.wikidata.org/entity/Q110078652,O=C1OC=2C=C(OCCC(=CC(=O)CC(=C)C)C)C=CC2C=C1,23283-94-5
http://www.wikidata.org/entity/Q27254883,COC1=C(C=C2C(=C1)C(=C3C(=C2OC)COC3=O)C4=CC5=C(C=C4O)OCO5)OC,145971-08-0
http://www.wikidata.org/entity/Q27289920,COC1=CC2=CC3=C(C(=C2C=C1OC)C4=CC5=C(C=C4O)OCO5)C(=O)OC3,145726-39-2
http://www.wikidata.org/entity/Q105189467,O=C(C=CC1=CC=C(O)C=C1)C,22214-30-8
http://www.wikidata.org/entity/Q82961905,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COC(=O)C)O)O)O,61358-52-9
http://www.wikidata.org/entity/Q82119243,CC(=O)C1=C(C=C(C(=C1O)C=O)O)OC,52117-67-6
http://www.wikidata.org/entity/Q105032790,CC1=CC[C@H](O)C(C)(C)[C@@H]1CC/C(C)=C/CCC1=C(C)CC[C@@]2(C)CCC(C)(C)C[C@@H]12,220359-69-3
http://www.wikidata.org/entity/Q104915253,C=C1CC[C@H](O)C(C)(C)[C@@H]1CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,125287-06-1
http://www.wikidata.org/entity/Q27131915,CC1=CC[C@@H](C([C@@H]1CC/C(=C/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)/C)(C)C)O,220359-76-2
http://www.wikidata.org/entity/Q27274001,C1C[C@H](NC1)CC(=O)O,56633-75-1
http://www.wikidata.org/entity/Q105148596,COC(=O)[C@@H]1[C@@H]2CCCN2C[C@@]1(C)O,147730-89-0
http://www.wikidata.org/entity/Q105237420,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2[C@@H]2O[C@@H]2[C@]24OC(=O)[C@@]5(CCC(C)(C)C[C@H]52)CC[C@]43C)C1(C)C,35738-25-1
http://www.wikidata.org/entity/Q105252002,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C[C@H](O)[C@]24OC(=O)[C@@]5(CCC(C)(C)C[C@H]52)CC[C@]43C)C1(C)C,62498-83-3
http://www.wikidata.org/entity/Q105165438,CO[C@H]1CC[C@@]2(C)[C@@H](CC[C@@]3(C)C4=CC[C@@]5(C)CCC(C)(C)C[C@H]5[C@]4(C)CC[C@@H]32)C1(C)C,14021-23-9
http://www.wikidata.org/entity/Q82898974,CC(=C)[C@@H]1C[C@@H]([C@@]([C@@H](C1)O)(CO)C=C)C(=C)C,124223-94-5
http://www.wikidata.org/entity/Q105169900,COc1cc([C@@H]2Oc3c(OC)cc(/C=C/CO)cc3[C@H]2CO)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,217650-81-2
http://www.wikidata.org/entity/Q104964851,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)O)[C@H]1C[C@@H]1NCCc2c1[nH]c1ccccc21,150148-81-5
http://www.wikidata.org/entity/Q27276091,CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CC[C@@H]4O)C)C,1639-43-6
http://www.wikidata.org/entity/Q27290499,CCOC1=CC=C(C=C1)C(=O)O,619-86-3
http://www.wikidata.org/entity/Q27291050,C/C=C(/C)\C(=O)O[C@@H]1C[C@@H]([C@]2(CC3=C([C@@H]([C@H]2C1)O)OC=C3C)C)C,6902-62-1
http://www.wikidata.org/entity/Q105150082,Cc1coc2c1C[C@]1(C)[C@@H](C)CCC[C@@H]1C2,6750-13-6
